transaction_id,account_timestamp,amt,fee,transaction_details,transaction_timestamp,account_no
22157,2021-06-09 00:53:45,1075.48,0.0,TYPE_4,2021-11-30 16:19:29,283
22158,2021-04-13 21:09:03,7014.0,14.9589,TYPE_1,2021-05-20 14:09:11,56
22161,2021-06-17 16:04:51,21.042,0.0,TYPE_4,2021-11-11 15:02:37,136
22162,2021-05-14 21:22:22,7014.0,14.9589,TYPE_1,2021-07-16 15:38:51,585
22167,2021-06-29 20:20:24,11666.62,14.9589,TYPE_1,2021-07-05 13:16:20,126
22168,2021-09-08 20:23:30,4675.95324,0.0,TYPE_4,2021-09-08 20:12:21,2823
22169,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 13:48:00,8
22171,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-08-24 20:46:08,4
22173,2021-02-26 23:15:56,7014.0,14.9589,TYPE_1,2021-05-14 12:29:18,4
22175,2021-07-05 00:28:46,661.0461200000001,0.0,TYPE_2,2021-09-15 18:06:45,528
22176,2021-04-08 02:58:56,11690.0,14.9589,TYPE_1,2021-08-30 11:35:46,369
22177,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-07-05 12:56:56,4
22178,2021-05-14 16:06:51,8884.4,14.9589,TYPE_1,2021-08-23 20:31:14,1083
22180,2021-06-09 00:53:45,3314.79302,0.0,TYPE_4,2021-12-03 23:26:17,283
22183,2021-03-23 22:19:47,4652.8538,14.9589,TYPE_1,2021-07-05 12:27:51,27
22185,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-04-22 15:47:57,4
22187,2021-03-02 16:03:50,2338.0,14.9589,TYPE_1,2021-07-02 17:33:00,118
22190,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 13:48:00,8
22194,2021-03-02 19:21:34,481.62800000000004,0.0,TYPE_2,2021-04-06 12:59:32,635
22195,2021-03-29 17:57:19,11666.62,1.49589,TYPE_3,2021-08-16 12:55:03,360
22197,2021-03-14 16:41:18,11689.92986,14.9589,TYPE_1,2021-07-22 13:45:45,11
22199,2021-03-04 00:15:09,79538.9938,14.9589,TYPE_1,2021-07-15 18:25:14,532
22201,2021-02-26 23:15:56,3039.4,14.9589,TYPE_1,2021-04-29 14:46:06,4
22204,2021-04-07 22:12:41,2.36138,0.0,TYPE_3,2021-06-14 21:52:16,129
22205,2021-05-30 18:06:27,2314.62,14.9589,TYPE_1,2021-08-30 20:10:27,2824
22206,2021-05-05 20:49:11,11456.2,14.9589,TYPE_1,2021-08-23 15:40:14,363
22208,2021-05-06 02:07:54,2338.0,14.9589,TYPE_1,2021-06-18 18:15:34,314
22209,2021-05-25 20:04:50,4839.66,0.0,TYPE_3,2021-05-25 19:25:38,1769
22210,2021-03-10 18:34:02,46.760000000000005,0.0,TYPE_3,2021-05-10 21:31:53,2825
22211,2021-03-26 00:49:45,9352.0,14.9589,TYPE_1,2021-08-16 18:39:48,19
22213,2021-05-22 21:34:57,11666.62,1.49589,TYPE_3,2021-05-27 11:58:39,907
22214,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 13:58:42,8
22215,2021-03-22 16:44:49,2.338,0.0,TYPE_3,2021-04-05 20:01:18,70
22216,2021-02-26 23:15:56,3273.2000000000003,14.9589,TYPE_1,2021-07-28 12:39:01,4
22218,2021-06-23 16:51:40,184.702,0.0,TYPE_4,2021-11-11 16:26:32,57
22219,2021-05-04 20:56:50,2080.82,14.9589,TYPE_1,2021-07-02 20:31:54,2130
22221,2021-09-07 19:00:37,397.46000000000004,0.0,TYPE_4,2021-09-08 13:35:19,1364
22224,2021-02-26 23:15:56,3507.0,14.9589,TYPE_1,2021-06-28 20:32:18,4
22225,2021-02-26 23:15:56,6780.2,14.9589,TYPE_1,2021-04-07 19:57:22,4
22227,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-07-23 18:45:53,4
22228,2021-02-26 23:15:56,37408.0,14.9589,TYPE_1,2021-05-14 20:54:44,4
22229,2021-03-18 16:51:25,2494.646,0.0,TYPE_2,2021-08-04 12:48:32,614
22232,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-06-28 20:34:03,4
22234,2021-08-13 14:02:18,46.760000000000005,5.892899999999999,TYPE_1,2021-09-21 17:44:39,2826
22235,2021-06-23 16:51:40,7.69202,0.0,TYPE_4,2021-12-09 16:01:19,57
22236,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-06-11 19:21:25,4
22237,2021-04-08 23:21:49,2314.62,14.9589,TYPE_1,2021-06-08 15:38:14,1437
22238,2021-03-24 21:50:09,4676.0,14.9589,TYPE_1,2021-05-13 18:51:15,500
22239,2021-03-26 00:40:25,2338.0,0.0,TYPE_2,2021-04-19 17:27:59,2827
22240,2021-05-06 02:07:54,5645.42832,0.0,TYPE_2,2021-08-26 20:44:13,314
22241,2021-03-25 12:53:10,11690.0,14.9589,TYPE_1,2021-05-11 15:06:30,206
22242,2021-03-22 16:44:49,2.338,0.0,TYPE_3,2021-09-16 22:33:48,70
22244,2021-06-30 16:12:49,4641.11704,14.9589,TYPE_1,2021-07-29 13:39:16,1489
22245,2021-02-26 23:15:56,93520.0,14.9589,TYPE_1,2021-04-23 19:34:59,4
22248,2021-05-19 17:44:51,2338.0,14.9589,TYPE_1,2021-05-20 15:12:29,322
22249,2021-03-22 16:22:35,11690.0,14.9589,TYPE_1,2021-06-22 16:33:26,773
22250,2021-05-31 16:22:36,2486.7903200000005,0.0,TYPE_4,2021-11-08 20:12:00,550
22252,2021-05-27 13:10:07,5611.2,11.9369,TYPE_1,2021-06-25 11:58:29,167
22253,2021-06-08 03:19:26,0.02338,0.0,TYPE_4,2021-09-17 18:51:45,1288
22255,2021-03-05 02:02:39,6990.62,14.9589,TYPE_1,2021-08-04 19:18:23,150
22256,2021-03-04 00:15:09,43568.630000000005,14.9589,TYPE_1,2021-03-29 13:51:56,532
22257,2021-03-09 19:56:02,2122.904,0.0,TYPE_2,2021-07-06 16:30:33,402
22259,2021-03-24 14:42:15,2338.0,0.0,TYPE_2,2021-06-29 15:08:42,1459
22260,2021-03-21 00:44:22,4676.0,14.9589,TYPE_1,2021-07-26 18:36:22,261
22261,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-05-07 17:14:43,4
22263,2021-05-06 02:07:54,4676.0,0.0,TYPE_4,2021-09-06 17:23:17,314
22264,2021-04-12 23:57:14,2338.0,11.9369,TYPE_1,2021-08-04 15:42:03,3
22266,2021-10-26 15:36:21,11.690000000000001,5.892899999999999,TYPE_1,2021-10-27 19:35:29,2828
22270,2020-11-15 20:29:49,2.9225000000000003,0.0,TYPE_2,2021-01-07 18:58:10,8
22271,2021-06-07 13:20:23,3483.62,14.9589,TYPE_1,2021-07-13 16:29:13,2592
22272,2021-03-03 16:33:57,2314.62,14.9589,TYPE_1,2021-03-30 14:24:04,443
22274,2021-06-07 23:51:10,3483.62,14.9589,TYPE_1,2021-08-09 13:21:53,2393
22275,2021-04-09 15:37:55,2805.6,14.9589,TYPE_1,2021-08-09 19:49:09,1493
22278,2021-03-29 03:31:01,11690.0,14.9589,TYPE_1,2021-05-12 11:47:13,449
22286,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-05-25 18:46:21,4
22287,2021-05-27 13:10:07,10661.28,11.9369,TYPE_1,2021-06-11 17:00:18,167
22289,2021-03-29 19:08:38,5845.0,14.9589,TYPE_1,2021-04-26 15:40:57,300
22291,2021-05-16 17:43:06,9562.42,14.9589,TYPE_1,2021-07-19 14:53:55,1753
22293,2021-04-09 14:22:08,11689.97662,45.33,TYPE_1,2021-05-03 16:55:31,48
22294,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-03-15 18:59:08,4
22296,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-05-05 14:46:48,4
22297,2021-08-13 20:53:05,50.9684,0.0,TYPE_4,2021-10-08 17:02:26,195
22298,2021-04-07 17:12:29,140.28,0.0,TYPE_3,2021-06-22 02:29:01,110
22300,2021-03-22 16:44:49,1.8704,0.0,TYPE_3,2021-07-14 00:41:25,70
22302,2021-03-29 21:06:58,9328.62,14.9589,TYPE_1,2021-05-03 14:57:44,2491
22305,2021-08-02 17:01:11,3376.072,1.49589,TYPE_3,2021-08-12 19:21:23,754
22308,2021-05-12 19:46:15,6990.62,14.9589,TYPE_1,2021-08-13 14:03:11,2110
22309,2021-04-28 03:07:53,11690.0,1.49589,TYPE_3,2021-05-14 14:10:56,109
22310,2021-03-09 22:01:01,14028.0,14.9589,TYPE_1,2021-04-06 15:50:09,1958
22311,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 13:47:59,8
22314,2021-04-12 15:31:29,11690.0,14.9589,TYPE_1,2021-09-03 14:09:38,394
22315,2021-06-22 08:09:37,1030.87096,0.0,TYPE_4,2021-09-20 20:37:18,832
22318,2021-03-05 02:02:39,11666.62,14.9589,TYPE_1,2021-07-08 19:03:46,150
22320,2021-04-05 21:20:57,0.9352,0.0,TYPE_4,2021-09-05 05:29:23,1775
22322,2021-06-03 22:41:19,4676.0,14.9589,TYPE_1,2021-08-23 15:18:50,2075
22323,2021-03-25 22:40:33,11690.0,14.9589,TYPE_1,2021-07-02 13:40:55,119
22324,2021-09-17 23:17:22,23.380000000000003,0.0,TYPE_3,2021-09-17 22:10:30,2829
22325,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-04-26 19:21:54,4
22329,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-07-09 12:22:09,4
22333,2021-03-23 16:02:36,295.38292,0.0,TYPE_2,2021-06-22 15:05:09,1538
22336,2021-03-16 02:22:27,2338.0,0.0,TYPE_2,2021-05-17 15:58:13,636
22337,2021-06-18 21:39:53,467.6,0.0,TYPE_4,2021-10-15 00:04:06,462
22340,2021-06-29 22:23:28,11690.0,14.9589,TYPE_1,2021-06-30 12:57:48,413
22341,2021-03-14 16:41:18,15781.5,14.9589,TYPE_1,2021-03-15 18:04:52,11
22342,2021-03-19 13:39:52,584.5,1.49589,TYPE_3,2021-07-24 16:53:36,269
22343,2021-03-24 14:58:21,11690.0,14.9589,TYPE_1,2021-06-29 16:26:38,192
22344,2021-04-07 19:45:55,11690.0,0.0,TYPE_2,2021-08-19 18:16:47,1168
22345,2021-06-21 15:11:11,5728.1,14.9589,TYPE_1,2021-06-30 11:38:03,686
22346,2021-03-26 00:49:45,7014.0,14.9589,TYPE_1,2021-05-05 14:24:38,19
22347,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-04-20 16:26:14,4
22348,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-07-27 13:10:09,4
22349,2021-03-26 21:44:17,22211.0,14.9589,TYPE_1,2021-04-23 13:37:23,135
22350,2021-06-04 17:54:56,1766.42914,0.0,TYPE_2,2021-08-03 22:21:35,647
22351,2021-04-07 00:53:10,4676.0,0.0,TYPE_2,2021-08-09 12:24:36,164
22352,2021-06-18 21:39:00,233.8,0.0,TYPE_4,2021-12-07 18:42:55,498
22354,2021-05-01 18:50:55,2338.0,0.0,TYPE_2,2021-07-19 16:38:51,2030
22357,2021-04-27 18:54:56,537.74,14.9589,TYPE_1,2021-05-04 17:11:45,1119
22358,2021-06-18 21:39:00,2790.9875,0.0,TYPE_2,2021-11-09 14:10:08,498
22359,2021-03-13 02:55:55,9349.662,14.9589,TYPE_1,2021-05-31 15:55:51,827
22361,2021-06-24 19:35:06,233.8,0.0,TYPE_4,2021-10-24 05:40:57,20
22363,2021-09-07 17:31:50,1870.4,0.0,TYPE_3,2021-09-07 17:09:03,1604
22364,2021-03-26 00:49:45,2338.0,14.9589,TYPE_1,2021-08-23 20:11:55,19
22366,2021-02-26 23:15:56,3810.94,14.9589,TYPE_1,2021-05-20 13:14:03,4
22367,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-04-30 15:23:12,4
22368,2021-04-07 22:12:41,3.507,0.0,TYPE_3,2021-06-27 20:18:12,129
22371,2021-06-21 15:41:53,1547.45206,0.0,TYPE_1,2021-08-05 17:11:02,761
22372,2021-03-19 13:39:52,11690.0,1.49589,TYPE_3,2021-07-07 22:04:16,269
22373,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 14:02:06,8
22374,2021-05-21 01:56:56,5821.62,14.9589,TYPE_1,2021-07-23 17:35:45,2830
22375,2021-04-19 02:14:03,11689.78958,14.9589,TYPE_1,2021-09-06 13:23:24,28
22377,2021-03-02 16:03:50,58450.0,14.9589,TYPE_1,2021-05-10 18:09:49,118
22378,2021-09-08 01:35:01,11690.0,0.0,TYPE_3,2021-09-08 03:06:59,1197
22379,2021-03-25 16:59:11,2314.62,14.9589,TYPE_1,2021-07-26 18:14:33,664
22380,2021-04-05 21:18:17,23.380000000000003,0.0,TYPE_4,2021-09-05 19:06:40,2162
22385,2021-06-04 19:11:51,93.52000000000001,14.9589,TYPE_1,2021-08-18 17:08:18,2831
22390,2021-07-29 13:17:06,11690.0,14.9589,TYPE_1,2021-07-29 12:42:27,2237
22392,2021-03-13 00:42:00,4652.62,14.9589,TYPE_1,2021-05-12 12:29:42,964
22395,2021-03-19 13:39:52,11690.0,1.49589,TYPE_3,2021-07-23 14:58:37,269
22397,2021-06-30 14:02:32,9352.0,14.9589,TYPE_1,2021-07-02 11:39:57,628
22398,2021-03-29 21:36:19,4676.0,0.0,TYPE_2,2021-06-07 17:46:52,1264
22400,2021-03-24 01:17:34,7832.3,14.9589,TYPE_1,2021-04-28 15:10:43,997
22401,2021-06-18 21:39:00,18.54034,0.0,TYPE_4,2021-10-29 18:58:58,498
22402,2021-03-03 19:45:14,2314.62,14.9589,TYPE_1,2021-05-10 14:43:59,503
22403,2021-07-27 16:53:41,11690.0,14.9589,TYPE_1,2021-07-29 11:48:21,1411
22404,2021-03-30 18:23:39,955.14314,0.0,TYPE_2,2021-04-26 16:30:22,43
22405,2021-06-23 22:06:20,701.4,0.0,TYPE_4,2021-11-13 17:14:31,264
22406,2021-02-26 23:15:56,4208.400000000001,14.9589,TYPE_1,2021-05-11 14:30:27,4
22408,2021-02-26 23:15:56,3273.2000000000003,14.9589,TYPE_1,2021-06-04 20:08:44,4
22411,2021-03-22 20:01:29,11690.0,14.9589,TYPE_1,2021-08-30 19:30:04,410
22413,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-04-19 19:10:48,4
22414,2021-03-25 15:57:22,1870.4,14.9589,TYPE_1,2021-07-15 18:21:30,1961
22415,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-05-26 17:56:35,4
22416,2021-05-31 17:47:36,70.14,0.0,TYPE_4,2021-12-24 19:34:21,242
22417,2021-05-21 17:32:40,11690.0,14.9589,TYPE_1,2021-08-20 15:49:53,1619
22419,2021-03-29 15:53:16,2338.0,14.9589,TYPE_1,2021-05-04 17:31:30,1683
22420,2021-04-21 00:42:36,3974.6,14.9589,TYPE_1,2021-06-21 11:51:57,2832
22422,2021-06-18 02:28:26,11.2224,0.0,TYPE_4,2021-10-29 19:13:26,10
22423,2021-03-15 15:05:38,525.18494,0.0,TYPE_2,2021-08-23 19:42:11,270
22427,2021-06-21 21:49:18,192.06670000000003,0.0,TYPE_4,2021-11-14 00:48:12,330
22428,2021-04-19 20:16:30,2338.0,0.0,TYPE_2,2021-07-05 15:10:25,2349
22430,2021-03-02 19:21:34,3016.02,0.0,TYPE_2,2021-08-04 22:37:15,635
22433,2021-04-23 23:12:58,233.8,14.9589,TYPE_1,2021-06-01 14:12:55,538
22434,2021-03-04 00:15:09,65475.9238,14.9589,TYPE_1,2021-07-01 17:53:45,532
22436,2021-04-20 17:46:52,1613.22,0.0,TYPE_2,2021-05-20 19:47:11,874
22438,2021-05-20 19:22:36,4652.62,14.9589,TYPE_1,2021-08-24 10:56:46,1006
22439,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 14:02:20,8
22440,2021-05-08 00:59:44,2571.8,0.0,TYPE_2,2021-07-13 14:40:42,696
22441,2021-03-26 00:49:45,11690.0,14.9589,TYPE_1,2021-05-11 14:31:39,19
22442,2021-06-24 21:12:11,11689.97662,1.49589,TYPE_3,2021-06-25 12:06:46,396
22443,2021-03-20 15:52:35,11690.0,14.9589,TYPE_1,2021-08-05 13:49:48,137
22444,2021-07-13 17:43:44,2291.2400000000002,14.9589,TYPE_1,2021-08-13 15:33:44,2567
22446,2021-07-16 15:44:43,327.32,14.9589,TYPE_1,2021-07-19 15:28:36,1800
22450,2021-03-07 16:43:00,1169.0,0.0,TYPE_2,2021-04-22 22:45:46,477
22452,2021-05-10 21:36:34,1145.6200000000001,14.9589,TYPE_1,2021-06-11 15:06:37,1532
22453,2021-04-12 23:57:14,21042.0,11.9369,TYPE_1,2021-04-22 20:28:55,3
22455,2021-03-03 17:47:32,14004.62,14.9589,TYPE_1,2021-07-13 17:47:49,1830
22457,2021-06-24 21:10:02,3507.0,14.9589,TYPE_1,2021-07-08 12:23:23,539
22459,2021-03-16 21:43:12,11690.0,0.0,TYPE_3,2021-06-07 13:32:11,176
22460,2021-04-13 22:00:14,23.380000000000003,14.9589,TYPE_1,2021-08-31 16:12:24,26
22461,2021-03-09 14:18:12,6990.62,14.9589,TYPE_1,2021-06-10 13:44:55,2384
22462,2021-03-18 14:28:54,467.6,14.9589,TYPE_1,2021-07-06 17:53:51,1701
22463,2021-07-16 22:01:18,257.18,14.9589,TYPE_1,2021-08-25 13:48:50,1327
22464,2021-07-21 03:26:18,3350.6579400000005,0.0,TYPE_2,2021-08-27 15:38:14,344
22465,2021-02-26 23:15:56,3507.0,14.9589,TYPE_1,2021-05-27 14:17:03,4
22467,2021-03-18 13:31:14,11619.86,14.9589,TYPE_1,2021-08-09 13:39:58,295
22468,2021-05-04 00:10:10,2314.62,14.9589,TYPE_1,2021-07-22 19:23:51,869
22471,2021-07-01 00:14:21,9352.0,14.9589,TYPE_1,2021-07-12 15:22:34,2788
22472,2021-03-26 00:49:45,2338.0,14.9589,TYPE_1,2021-04-08 19:13:15,19
22473,2021-06-18 22:39:49,3757.166,0.0,TYPE_1,2021-07-02 12:31:37,1038
22475,2021-05-06 23:23:15,2116.8252,14.9589,TYPE_1,2021-08-16 18:33:22,507
22480,2021-04-19 23:11:44,11690.0,14.9589,TYPE_1,2021-05-13 12:49:25,267
22483,2021-03-31 16:40:25,2338.0,14.9589,TYPE_1,2021-08-10 18:08:54,1481
22484,2021-03-03 19:04:44,87710.07,14.9589,TYPE_1,2021-07-15 19:01:06,1284
22488,2021-06-12 00:47:25,7014.0,14.9589,TYPE_1,2021-06-25 18:27:11,2479
22492,2021-02-26 23:15:56,35070.0,1.49589,TYPE_3,2021-05-10 20:10:20,4
22494,2021-03-02 15:24:55,4652.62,14.9589,TYPE_1,2021-07-02 14:36:46,551
22497,2021-05-21 03:43:14,5611.2,14.9589,TYPE_1,2021-06-23 15:36:09,1586
22499,2021-11-26 03:33:22,0.5845,0.0,TYPE_3,2021-11-26 06:39:22,1689
22500,2021-07-21 00:29:56,11690.0,14.9589,TYPE_1,2021-07-28 18:38:18,148
22504,2021-03-02 23:10:09,2805.6,14.9589,TYPE_1,2021-08-05 20:56:31,1109
22508,2021-03-29 20:16:42,7014.0,14.9589,TYPE_1,2021-07-23 18:24:55,275
22510,2021-05-13 16:04:30,8650.6,14.9589,TYPE_1,2021-05-18 13:31:47,2645
22511,2021-05-05 04:47:39,2735.46,14.9589,TYPE_1,2021-08-17 17:13:53,673
22512,2021-11-05 19:38:13,268.44916,0.0,TYPE_4,2021-12-01 00:17:13,2833
22514,2021-06-21 14:46:36,11456.2,1.49589,TYPE_3,2021-07-01 12:08:30,588
22515,2021-04-16 00:53:51,7014.0,14.9589,TYPE_1,2021-07-20 20:54:07,2337
22516,2021-05-19 17:14:54,11573.1,14.9589,TYPE_1,2021-08-17 17:05:51,2147
22517,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-05-14 18:53:11,4
22518,2021-03-10 18:05:38,93.52000000000001,11.9369,TYPE_1,2021-03-11 19:52:06,131
22521,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-04-16 18:42:49,4
22522,2021-05-04 00:10:10,2338.0,14.9589,TYPE_1,2021-07-19 16:12:46,869
22523,2021-06-23 14:13:15,7321.0963,0.0,TYPE_1,2021-08-30 15:05:42,2380
22524,2021-03-30 18:23:39,6100.02904,0.0,TYPE_2,2021-06-01 18:07:47,43
22526,2021-07-04 18:19:27,3951.2200000000003,14.9589,TYPE_1,2021-08-17 21:00:19,1877
22527,2021-03-03 20:05:04,4652.62,14.9589,TYPE_1,2021-05-03 16:42:14,12
22529,2021-04-12 23:57:14,28056.0,11.9369,TYPE_1,2021-04-16 17:23:41,3
22532,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-06-23 18:39:28,4
22533,2021-02-26 23:15:56,11690.0,14.9589,TYPE_1,2021-04-13 17:50:21,4
22535,2021-04-22 17:19:46,10521.0,11.9369,TYPE_1,2021-09-08 13:21:51,1192
22537,2021-05-07 18:11:26,3016.02,14.9589,TYPE_1,2021-08-04 15:56:51,2716
22538,2021-02-26 23:15:56,7014.0,14.9589,TYPE_1,2021-05-14 12:39:43,4
22539,2021-03-11 15:56:25,2980.9500000000003,0.0,TYPE_2,2021-06-01 11:53:42,2243
22541,2021-04-12 23:57:14,28056.0,11.9369,TYPE_1,2021-08-04 20:37:05,3
22542,2021-03-02 16:03:50,2805.6,14.9589,TYPE_1,2021-05-24 18:20:12,118
22543,2021-03-22 23:24:39,1870.4,0.0,TYPE_2,2021-06-24 19:53:50,159
22544,2021-04-08 22:01:52,2805.6,0.0,TYPE_2,2021-06-08 17:55:29,115
22545,2021-03-22 19:19:58,1858.71,0.0,TYPE_2,2021-03-31 17:59:41,49
22546,2021-06-21 22:44:35,910.48734,0.0,TYPE_1,2021-08-20 18:29:05,365
22547,2021-05-06 04:13:52,1380.9397,0.0,TYPE_2,2021-08-09 19:18:22,1612
22548,2021-03-29 23:07:50,4652.62,14.9589,TYPE_1,2021-08-20 14:20:54,793
22550,2021-10-05 18:02:19,308.31206000000003,0.0,TYPE_2,2021-10-19 14:41:56,2198
22552,2021-07-26 19:40:00,7715.400000000001,1.49589,TYPE_3,2021-08-20 15:11:26,2834
22553,2021-02-26 23:15:56,6312.6,14.9589,TYPE_1,2021-03-19 15:02:55,4
22554,2021-03-25 22:40:33,11690.0,14.9589,TYPE_1,2021-09-01 14:15:39,119
22556,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 13:58:31,8
22558,2021-05-19 23:34:55,105.51394,0.0,TYPE_2,2021-05-25 12:59:24,54
22562,2021-03-02 17:35:48,2314.8538000000003,14.9589,TYPE_1,2021-08-11 20:18:00,1194
22563,2021-05-31 17:47:36,35.07,0.0,TYPE_4,2021-12-09 13:48:08,242
22565,2021-03-03 00:29:11,6992.0228,14.9589,TYPE_1,2021-06-04 13:38:16,1117
22567,2021-04-19 02:14:03,11689.97662,14.9589,TYPE_1,2021-08-25 14:49:57,28
22568,2021-08-11 23:46:16,302.3034,0.0,TYPE_2,2021-11-12 18:40:12,624
22570,2021-03-09 22:52:18,3507.0,0.0,TYPE_2,2021-06-29 18:03:31,724
22572,2021-06-24 01:14:28,11690.0,14.9589,TYPE_1,2021-06-25 11:37:05,1213
22573,2021-06-23 22:06:20,600.866,0.0,TYPE_4,2021-12-23 16:55:29,264
22575,2021-03-31 22:59:33,11690.0,14.9589,TYPE_1,2021-07-06 19:28:08,1105
22577,2021-03-10 23:09:00,3156.3,14.9589,TYPE_1,2021-06-21 20:52:20,516
22578,2021-04-08 02:58:56,4676.0,14.9589,TYPE_1,2021-07-09 12:01:36,369
22579,2021-03-26 00:40:25,9328.62,14.9589,TYPE_1,2021-08-06 15:44:23,2827
22581,2021-03-24 14:42:15,2338.0,0.0,TYPE_2,2021-07-13 13:33:47,1459
22585,2021-05-03 16:10:47,10521.0,0.0,TYPE_3,2021-05-03 16:51:26,567
22586,2021-03-05 20:53:28,935.2,0.0,TYPE_2,2021-04-12 16:07:05,2207
22588,2021-09-08 21:21:03,23.380000000000003,0.0,TYPE_4,2021-09-09 13:02:18,2627
22589,2021-03-06 19:55:28,1169.0,0.0,TYPE_2,2021-07-09 13:48:27,756
22591,2021-03-05 19:51:54,6733.4400000000005,14.9589,TYPE_1,2021-04-16 18:49:52,2215
22592,2021-07-20 16:15:47,4605.860000000001,14.9589,TYPE_1,2021-08-16 20:59:55,218
22593,2021-03-29 15:22:51,148.60328,0.0,TYPE_2,2021-05-06 18:44:39,703
22599,2021-03-11 23:11:10,6548.9718,14.9589,TYPE_1,2021-07-16 17:06:17,204
22600,2021-03-04 20:11:53,2314.62,14.9589,TYPE_1,2021-04-06 16:20:29,2488
22601,2021-03-12 22:00:27,23380.0,14.9589,TYPE_1,2021-04-15 16:13:41,407
22603,2021-04-13 21:09:03,11690.0,14.9589,TYPE_1,2021-08-02 14:37:28,56
22604,2021-04-08 02:58:56,561.12,14.9589,TYPE_1,2021-10-04 11:45:07,369
22605,2021-05-11 00:15:56,2338.0,0.0,TYPE_2,2021-07-09 17:08:00,32
22607,2021-03-31 16:40:25,105.21000000000001,14.9589,TYPE_1,2021-08-19 13:46:36,1481
22609,2021-03-05 16:57:45,2314.62,14.9589,TYPE_1,2021-09-02 18:32:13,1012
22610,2021-09-08 01:07:20,11687.662,0.0,TYPE_3,2021-09-08 10:50:53,201
22611,2021-03-08 18:23:23,3504.6620000000003,1.49589,TYPE_3,2021-04-16 19:19:36,1761
22612,2021-03-09 19:56:02,11690.0,14.9589,TYPE_1,2021-06-11 18:45:15,402
22616,2021-04-06 01:45:39,5845.0,0.0,TYPE_2,2021-08-04 22:16:07,2835
22617,2021-03-30 18:23:39,3234.31906,0.0,TYPE_2,2021-05-17 21:54:08,43
22618,2021-03-10 18:05:38,233.8,0.0,TYPE_3,2021-03-16 16:46:31,131
22620,2021-02-26 23:15:56,21977.2,14.9589,TYPE_1,2021-04-08 20:29:26,4
22622,2021-04-15 01:10:16,4652.62,14.9589,TYPE_1,2021-09-01 20:36:09,2050
22623,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-01-14 21:48:42,8
22624,2021-02-26 23:15:56,3507.0,14.9589,TYPE_1,2021-05-10 19:05:05,4
22625,2021-04-27 00:39:29,11573.1,14.9589,TYPE_1,2021-06-04 16:12:26,253
22626,2021-03-08 14:07:18,8183.0,14.9589,TYPE_1,2021-07-23 13:59:27,1438
22627,2021-03-06 00:45:41,1753.5,0.0,TYPE_2,2021-06-08 16:42:00,854
22628,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-04-15 20:50:51,4
22630,2021-03-08 14:07:18,4909.8,14.9589,TYPE_1,2021-07-05 18:22:56,1438
22631,2021-03-09 22:22:27,420840.0,1.49589,TYPE_3,2021-08-16 15:00:16,324
22632,2021-09-09 17:15:11,1636.6000000000001,0.0,TYPE_4,2021-11-14 03:23:40,622
22637,2021-03-30 18:23:39,821.15236,0.0,TYPE_2,2021-04-29 20:40:49,43
22638,2021-06-04 19:00:00,4652.8538,14.9589,TYPE_1,2021-08-31 16:13:04,1987
22639,2021-03-22 16:44:49,7.014,11.9369,TYPE_1,2021-05-14 14:48:59,70
22647,2021-06-21 21:41:58,1107.6275,0.0,TYPE_4,2021-11-20 03:36:18,805
22649,2021-06-30 17:00:32,2291.2400000000002,0.0,TYPE_2,2021-07-30 13:59:36,2731
22656,2021-02-26 23:15:56,3039.4,14.9589,TYPE_1,2021-04-01 18:38:26,4
22658,2021-03-13 04:06:50,11690.0,14.9589,TYPE_1,2021-05-26 14:16:51,1419
